year,month,day,weekday,hour,minute,holiday,CALL_TYPE,direction,riding_time_mean,distance_mean,area_a,area_b,area_c_other,area_c_00,area_c_01,area_c_02,area_c_03,area_c_04,area_c_10,area_c_11,area_c_12,area_c_13,area_c_14,area_c_20,area_c_21,area_c_22,area_c_23,area_c_24,area_c_30,area_c_31,area_c_32,area_c_33,area_c_34,area_c_40,area_c_41,area_c_42,area_c_43,area_c_44
2014,2,10,mon,15,30,o,C,NE,939.0,5.94622402,0,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,15,45,o,C,NE,2035.5,8.629235225,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,16,0,o,C,NE,687.8571429,4.991263376,0,0,8,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2014,2,10,mon,16,15,o,C,NE,1062.142857,7.742884905,0,0,13,0,0,0,1,1,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1
2014,2,10,mon,16,30,o,C,NE,819.0,5.100964661,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,16,45,o,C,NE,922.5,6.524238258,0,0,11,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2014,2,10,mon,17,0,o,C,NE,1737.1875,10.61156049,0,0,10,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2014,2,10,mon,17,15,o,C,NE,973.8461538,9.47519665,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2014,2,10,mon,17,30,o,C,UN,1085.625,6.545122742,0,0,11,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,17,45,o,C,NE,1133.076923,7.531652339,0,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,18,0,o,C,NE,1022.142857,6.385419107000001,0,0,8,0,0,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,18,15,o,C,NE,1075.384615,8.335733989,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,18,30,o,C,NE,1298.571429,11.17399176,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,18,45,o,C,NE,773.0,4.502701916,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,2,0,0,0,0,0,0
2014,2,10,mon,19,0,o,C,NE,611.25,3.004401388,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,19,15,o,C,NE,687.2727272999998,6.055798192999999,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,19,30,o,C,NE,585.0,3.098094847,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
2014,2,10,mon,19,45,o,C,NE,610.7142857000001,5.61217623,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,20,0,o,C,NE,798.0,8.13326865,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,20,15,o,C,NE,692.1428571,6.94275952,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,20,30,o,C,NE,498.75,4.668041279,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,20,45,o,C,NE,770.0,9.044710579,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,21,0,o,C,NE,517.5,6.828151264,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,21,15,o,C,NE,477.0,5.920137167999999,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,21,30,o,C,NE,981.0,9.350723016,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2014,2,10,mon,21,45,o,C,NE,616.875,5.593813022999999,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,22,0,o,C,NE,435.0,4.209747332,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,22,15,o,C,NE,363.75,4.908227631,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,22,30,o,C,NE,1347.857143,8.968261419,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,22,45,o,C,NE,575.0,6.518246897999999,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2014,2,10,mon,23,0,o,C,NE,630.0,6.427200878,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,23,15,o,C,NE,798.75,6.364619721,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,23,30,o,C,NE,532.5,5.034297903,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,10,mon,23,45,o,C,NE,467.5,5.752331049,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,0,0,o,C,NE,532.5,4.742333126,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,0,15,o,C,NE,1335.0,12.8133902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,2,11,tue,0,30,o,C,NE,1226.25,10.99318979,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,0,45,o,C,NE,620.0,5.816534037,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2014,2,11,tue,1,0,o,C,NE,755.0,7.45844278,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,1,15,o,C,NE,452.5,3.5110239510000003,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2014,2,11,tue,1,30,o,C,NE,292.5,3.711473207,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2014,2,11,tue,1,45,o,C,NE,610.0,7.811600172999999,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,2,0,o,C,NE,597.5,3.821835098,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,2,15,o,C,NE,840.0,9.616719284,0,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,2,30,o,C,E,225.0,1.4931781080000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,2,45,o,C,NE,849.0,6.062929372999999,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,3,0,o,C,NE,970.0,11.11954688,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0
2014,2,11,tue,3,15,o,C,NE,645.0,6.070908604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,3,30,o,C,NE,585.0,5.638880521,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,3,45,o,C,NE,546.0,6.40165884,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,4,0,o,C,NE,930.0,8.036618736,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,4,15,o,C,NE,729.375,9.319136132999999,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0
2014,2,11,tue,4,30,o,C,NE,693.0,8.505162132999999,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,4,45,o,C,NE,841.0714286,10.02477938,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0
2014,2,11,tue,5,0,o,C,NE,542.1428571,6.977634442,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,5,15,o,C,NE,690.0,6.456211195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,5,30,o,C,NE,557.5,6.669218455,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,5,45,o,C,NE,530.0,6.210230342000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,6,0,o,C,NE,718.5,6.563939525,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,6,15,o,C,NE,688.6363636,4.856259178999999,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,6,30,o,C,NE,728.5714286,7.210740512999999,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
2014,2,11,tue,6,45,o,C,NE,579.375,6.7927510039999985,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,7,0,o,C,NE,880.0,9.938097452000001,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,7,15,o,C,NE,1292.5,11.53801349,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,7,30,o,C,NE,645.0,7.354223862,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,7,45,o,C,NE,736.7647059,4.127688042,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,8,0,o,C,NE,1149.0,9.40539303,0,0,14,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,8,15,o,C,NE,966.3157895,7.013198251,0,0,15,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,8,30,o,C,NE,679.6153846,5.152391059,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,2,11,tue,8,45,o,C,NE,897.1428571,6.0327883810000005,0,0,10,0,0,0,0,0,1,0,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1
2014,2,11,tue,9,0,o,C,NE,876.5625,5.623399705,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
2014,2,11,tue,9,15,o,C,NE,716.8421053,5.459412671,0,0,10,0,0,0,1,0,0,0,0,2,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0
2014,2,11,tue,9,30,o,C,NE,958.4210526,5.944424721,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2014,2,11,tue,9,45,o,C,NE,719.1176471,6.2283372460000015,0,0,12,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,10,0,o,C,NE,930.0,6.129579977000001,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,10,15,o,C,NE,988.6363636,5.886110398,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,2,11,tue,10,30,o,C,NE,1261.7647060000004,9.086364024,0,0,11,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2014,2,11,tue,10,45,o,C,NE,712.0,7.166590954,0,0,8,0,1,0,0,0,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,11,0,o,C,NE,1065.0,7.539404416,0,0,7,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,11,15,o,C,NE,595.7142857000001,4.971178517,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2014,2,11,tue,11,30,o,C,NE,1186.1538460000004,10.61754902,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2014,2,11,tue,11,45,o,C,NE,841.3636364,6.1193646039999985,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2014,2,11,tue,12,0,o,C,NE,1176.25,7.791673131,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2014,2,11,tue,12,15,o,C,NE,775.9090909,6.575006867999999,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2014,2,11,tue,12,30,o,C,NE,770.0,5.447422877,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2014,2,11,tue,12,45,o,C,NE,664.5,5.371120331,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,13,0,o,C,NE,890.625,7.751731837,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,13,15,o,C,NE,894.2307691999998,6.215808475,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,13,30,o,C,NE,754.2857142999999,5.161583497,0,0,9,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2014,2,11,tue,13,45,o,C,NE,1105.714286,8.592994439,0,0,9,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,2,11,tue,14,0,o,C,NE,912.2727273,6.419676489,0,0,6,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2014,2,11,tue,14,15,o,C,NE,1512.631579,8.364878414,0,0,11,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
2014,2,11,tue,14,30,o,C,NE,1179.375,7.848807562999999,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,14,45,o,C,NE,934.2857143,6.767857727000001,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
2014,2,11,tue,15,0,o,C,NE,1015.833333,5.50943034,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2014,2,11,tue,15,15,o,C,NE,762.5,7.2449158539999985,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014,2,11,tue,15,30,o,C,NE,1338.461538,12.21010108,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,15,45,o,C,NE,756.8181818,5.963570233,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,16,0,o,C,NE,904.7368421,6.402408306,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0
2014,2,11,tue,16,15,o,C,NE,1028.076923,9.876213202999999,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2014,2,11,tue,16,30,o,C,NE,1461.818182,9.724380788,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2014,2,11,tue,16,45,o,C,NE,986.0,7.311767582000001,0,0,10,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,17,0,o,C,NE,1118.684211,7.333456352000001,0,0,9,0,0,0,0,4,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,17,15,o,C,NE,1337.5,14.03393241,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,17,30,o,C,NE,1822.5,10.40229965,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014,2,11,tue,17,45,o,C,NE,793.2352941,4.819780205,0,0,12,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2014,2,11,tue,18,0,o,C,NE,1103.571429,6.695179046,0,0,10,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,18,15,o,C,NE,1068.75,6.631158089,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,18,30,o,C,NE,1326.923077,9.404994295,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,18,45,o,C,NE,1237.0,6.704773932999999,0,0,10,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,19,0,o,C,NE,1410.0,9.70778065,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,19,15,o,C,NE,843.0,5.442414312,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1
2014,2,11,tue,19,30,o,C,NE,600.0,4.189837591,0,0,5,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,19,45,o,C,NE,773.1818182,7.299245713999999,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,20,0,o,C,NE,421.875,4.425438095,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,2,11,tue,20,15,o,C,NE,892.5,5.665569479,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,20,30,o,C,NE,531.0,4.536340116,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
2014,2,11,tue,20,45,o,C,NE,1287.5,20.30834656,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
2014,2,11,tue,21,0,o,C,NE,518.5714286,5.68182038,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,21,15,o,C,NE,786.4285714,8.037323482,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,21,30,o,C,NE,648.75,5.868781232000001,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,2,11,tue,21,45,o,C,NE,579.0,8.127645883,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,2,11,tue,22,0,o,C,NE,535.0,7.023553853999998,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2014,2,11,tue,22,15,o,C,NE,585.0,6.225505632999999,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,22,30,o,C,NE,1102.5,5.545619389,0,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,2,11,tue,22,45,o,C,NE,831.4285714,6.826694707000001,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,23,0,o,C,NE,635.0,6.204635794,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2014,2,11,tue,23,15,o,C,NE,622.5,6.288681485,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2014,2,11,tue,23,30,o,C,NE,688.5,8.50225358,0,0,4,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
2014,2,11,tue,23,45,o,C,NE,415.7142857,6.358369614,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,0,0,o,C,NE,501.0,8.277346974,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2014,2,12,wed,0,15,o,C,NE,555.0,5.211204689,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,0,30,o,C,NE,582.8571429,6.600782443,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014,2,12,wed,0,45,o,C,NE,657.0,6.612318953,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,1,0,o,C,NE,399.0,4.305467859,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,1,15,o,C,NE,450.0,5.083793646,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,1,30,o,C,NE,558.75,7.709397107000001,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,1,45,o,C,NE,457.5,6.233431049,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,2,0,o,C,NE,650.4545455,6.29531013,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,2,15,o,C,NE,686.25,12.90966682,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,2,30,o,C,NE,453.0,3.961102676,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,2,45,o,C,NE,585.0,6.640167629,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0
2014,2,12,wed,3,0,o,C,NE,738.3333332999998,4.936536465,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2014,2,12,wed,3,15,o,C,NE,450.0,3.671732736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,3,30,o,C,NE,550.0,6.937688335,0,0,7,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,2,12,wed,3,45,o,C,NE,696.0,8.457256429,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,4,0,o,C,NE,559.2857142999999,6.696884685,0,0,7,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,4,15,o,C,NE,906.0,11.8446461,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,4,30,o,C,NE,601.0714286,7.630294055,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2014,2,12,wed,4,45,o,C,NE,534.0,7.248391384,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2014,2,12,wed,5,0,o,C,NE,1194.5454550000004,12.919624699999998,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,5,15,o,C,NE,550.4347826000002,7.27357168,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,5,30,o,C,NE,588.9130435,7.2276958,0,0,20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,5,45,o,C,NE,736.875,6.889549473,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,12,wed,6,0,o,C,NE,702.0,8.044596177,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
